Count_Covered_oil	12
Count_Covered_indicted	1
Count_Covered_treason	1
Count_Covered_land	10
Count_Covered_area	8
Count_Covered_continent	4
Count_Covered_terms	4
Count_Covered_5	19
Count_Covered_brothers	8
Count_Covered_modi	4
Count_Covered_seat	1
Count_Covered_leave	2
Count_Covered_rooms	1
Count_Covered_increase	5
Count_Covered_greatly	2
Count_Covered_communication	2
Count_Covered_players	1
Count_Covered_ball	4
Count_Covered_dribble	1
Count_Covered_admitting	1
Count_Covered_mistake	2
Count_Covered_place	11
Count_Covered_grandmother	2
Count_Covered_lived	8
Count_Covered_paris	7
Count_Covered_wealthy	2
Count_Covered_girl	4
Count_Covered_showered	2
Count_Covered_practice	5
Count_Covered_improves	2
Count_Covered_perfection	1
Count_Covered_chance	4
Count_Covered_failing	1
Count_Covered_social	7
Count_Covered_creatures	3
Count_Covered_stamps	1
Count_Covered_needy	1
Count_Covered_reason	7
Count_Covered_primary	4
Count_Covered_cream	11
Count_Covered_usually	9
Count_Covered_yogurt	1
Count_Covered_harvard	3
Count_Covered_oldest	4
Count_Covered_glass	5
Count_Covered_8	14
Count_Covered_keep	9
Count_Covered_front	7
Count_Covered_diets	2
Count_Covered_dispositions	1
Count_Covered_easiest	1
Count_Covered_digest	1
Count_Covered_stomach	1
Count_Covered_fruit	7
Count_Covered_revolves	5
Count_Covered_capitol	4
Count_Covered_france	11
Count_Covered_older	6
Count_Covered_knew	2
Count_Covered_unlike	2
Count_Covered_growing	6
Count_Covered_wanted	4
Count_Covered_affectionate	1
Count_Covered_snakes	2
Count_Covered_pets	8
Count_Covered_english	10
Count_Covered_alphabet	3
Count_Covered_letters	3
Count_Covered_26	2
Count_Covered_colorful	2
Count_Covered_playground	1
Count_Covered_trying	5
Count_Covered_race	1
Count_Covered_truck	4
Count_Covered_flowing	1
Count_Covered_just	2
Count_Covered_ambitions	1
Count_Covered_everybody	1
Count_Covered_upon	1
Count_Covered_however	2
Count_Covered_pointless	1
Count_Covered_tv	11
Count_Covered_castle	1
Count_Covered_abc	1
Count_Covered_try	4
Count_Covered_do	6
Count_Covered_everything	6
Count_Covered_hardest	1
Count_Covered_milkshakes	1
Count_Covered_offering	1
Count_Covered_mcdonald	5
Count_Covered_outside	22
Count_Covered_seventy	2
Count_Covered_degrees	8
Count_Covered_grandchildren	2
Count_Covered_seconds	4
Count_Covered_ten	13
Count_Covered_page	1
Count_Covered_mail	6
Count_Covered_check	1
Count_Covered_received	4
Count_Covered_governor	4
Count_Covered_jerry	2
Count_Covered_fingers	5
Count_Covered_hand	3
Count_Covered_six	16
Count_Covered_sons	2
Count_Covered_arrested	3
Count_Covered_guilty	3
Count_Covered_danced	1
Count_Covered_could	8
Count_Covered_nasa	3
Count_Covered_probably	4
Count_Covered_real	11
Count_Covered_alaska	7
Count_Covered_whey	1
Count_Covered_with	4
Count_Covered_astronauts	2
Count_Covered_males	2
Count_Covered_pick	2
Count_Covered_fact	3
Count_Covered_begin	2
Count_Covered_mitt	2
Count_Covered_massachusetts	1
Count_Covered_romney	2
Count_Covered_cranberry	1
Count_Covered_juice	6
Count_Covered_11	6
Count_Covered_o	1
Count_Covered_tires	2
Count_Covered_anywhere	1
Count_Covered_100	7
Count_Covered_300	6
Count_Covered_sunflower	2
Count_Covered_seeds	2
Count_Covered_vegetables	6
Count_Covered_fresh	3
Count_Covered_top	6
Count_Covered_wearing	9
Count_Covered_thomas	3
Count_Covered_jefferson	3
Count_Covered_hamster	1
Count_Covered_earths	1
Count_Covered_heavy	2
Count_Covered_magnetic	1
Count_Covered_destroy	2
Count_Covered_entire	3
Count_Covered_told	7
Count_Covered_chew	1
Count_Covered_madonna	1
Count_Covered_thrice	2
Count_Covered_visited	8
Count_Covered_heaven	3
Count_Covered_alive	8
Count_Covered_yourself	3
Count_Covered_taking	6
Count_Covered_exercise	9
Count_Covered_hundred	1
Count_Covered_per	16
Count_Covered_earn	6
Count_Covered_fully	3
Count_Covered_developed	1
Count_Covered_hot	10
Count_Covered_oscars	2
Count_Covered_leonardo	1
Count_Covered_dicaprio	1
Count_Covered_bin	2
Count_Covered_laden	2
Count_Covered_osama	2
Count_Covered_fetch	1
Count_Covered_park	3
Count_Covered_better	14
Count_Covered_general	1
Count_Covered_degree	17
Count_Covered_psychology	2
Count_Covered_mccartney	1
Count_Covered_paul	1
Count_Covered_aunty	1
Count_Covered_deadline	1
Count_Covered_pay	6
Count_Covered_bills	2
Count_Covered_jesus	3
Count_Covered_seen	4
Count_Covered_ascending	1
Count_Covered_back	15
Count_Covered_grave	1
Count_Covered_tajmahal	3
Count_Covered_inida	1
Count_Covered_wonders	2
Count_Covered_agra	1
Count_Covered_located	9
Count_Covered_operating	2
Count_Covered_sterile	1
Count_Covered_environment	4
Count_Covered_essential	1
Count_Covered_room	7
Count_Covered_desire	2
Count_Covered_2014	13
Count_Covered_sabha	1
Count_Covered_constituencies	1
Count_Covered_party	4
Count_Covered_elections	2
Count_Covered_lok	1
Count_Covered_admk	1
Count_Covered_37	1
Count_Covered_rope	2
Count_Covered_pink	4
Count_Covered_seawater	1
Count_Covered_exhaust	2
Count_Covered_soon	3
Count_Covered_spherical	1
Count_Covered_6	13
Count_Covered_colder	1
Count_Covered_gets	5
Count_Covered_rises	12
Count_Covered_colonize	1
Count_Covered_by	2
Count_Covered_planets	3
Count_Covered_dies	2
Count_Covered_stars	4
Count_Covered_flag	4
Count_Covered_representing	1
Count_Covered_seattle	1
Count_Covered_rainy	1
Count_Covered_cold	7
Count_Covered_father	16
Count_Covered_died	9
Count_Covered_metal	8
Count_Covered_republicans	2
Count_Covered_refrigerator	4
Count_Covered_rajinikanth	2
Count_Covered_superstar	2
Count_Covered_tamilnadu	2
Count_Covered_industry	6
Count_Covered_attending	1
Count_Covered_concert	1
Count_Covered_friday	3
Count_Covered_3	14
Count_Covered_bicycle	1
Count_Covered_feet	15
Count_Covered_office	10
Count_Covered_important	14
Count_Covered_position	1
Count_Covered_deaths	2
Count_Covered_smoking	5
Count_Covered_marijuana	4
Count_Covered_consumption	2
Count_Covered_cigarette	2
Count_Covered_caused	4
Count_Covered_product	2
Count_Covered_here	4
Count_Covered_unite	1
Count_Covered_percent	8
Count_Covered_regularly	2
Count_Covered_summer	19
Count_Covered_allergies	3
Count_Covered_late	5
Count_Covered_troy	1
Count_Covered_carnivores	1
Count_Covered_surface	3
Count_Covered_floor	4
Count_Covered_maps	1
Count_Covered_mars	9
Count_Covered_spotted	1
Count_Covered_fish	6
Count_Covered_backwards	3
Count_Covered_energy	5
Count_Covered_insomnia	2
Count_Covered_weeks	3
Count_Covered_boosters	1
Count_Covered_dew	2
Count_Covered_mountain	6
Count_Covered_drinks	4
Count_Covered_bit	2
Count_Covered_rid	1
Count_Covered_gaining	1
Count_Covered_optimistic	1
Count_Covered_big	5
Count_Covered_weight	14
Count_Covered_hesitate	1
Count_Covered_clothes	4
Count_Covered_im	4
Count_Covered_bottle	1
Count_Covered_finish	2
Count_Covered_antibiotics	2
Count_Covered_wash	1
Count_Covered_stench	1
Count_Covered_shower	3
Count_Covered_marvel	1
Count_Covered_cartoon	1
Count_Covered_batman	1
Count_Covered_comics	1
Count_Covered_hamsters	1
Count_Covered_nocturnal	1
Count_Covered_animals	10
Count_Covered_space	8
Count_Covered_wear	14
Count_Covered_sleeping	5
Count_Covered_eats	2
Count_Covered_rains	1
Count_Covered_role	4
Count_Covered_crop	2
Count_Covered_improving	2
Count_Covered_yield	2
Count_Covered_fluids	1
Count_Covered_lack	5
Count_Covered_dehydration	1
Count_Covered_animal	14
Count_Covered_groups	2
Count_Covered_seem	4
Count_Covered_zebras	1
Count_Covered_intimidating	2
Count_Covered_jackson	6
Count_Covered_michael	6
Count_Covered_sushi	2
Count_Covered_amounts	2
Count_Covered_disproportionately	1
Count_Covered_ceos	1
Count_Covered_russia	6
Count_Covered_fun	4
Count_Covered_camping	2
Count_Covered_activity	2
Count_Covered_nothing	10
Count_Covered_outer	2
Count_Covered_feel	10
Count_Covered_weightlessness	1
Count_Covered_sizes	1
Count_Covered_sand	4
Count_Covered_castles	1
Count_Covered_shapes	1
Count_Covered_beach	5
Count_Covered_marked	3
Count_Covered_at	4
Count_Covered_lots	2
Count_Covered_os	2
Count_Covered_early	10
Count_Covered_cured	2
Count_Covered_stage	1
Count_Covered_detucted	1
Count_Covered_swimming	5
Count_Covered_apart	3
Count_Covered_hit	11
Count_Covered_ripped	1
Count_Covered_suddenly	2
Count_Covered_jaw	1
Count_Covered_shark	3
Count_Covered_struggle	1
Count_Covered_started	5
Count_Covered_schools	4
Count_Covered_ivy	1
Count_Covered_league	4
Count_Covered_admitted	2
Count_Covered_jolie	3
Count_Covered_adopted	2
Count_Covered_angelina	3
Count_Covered_kambodia	1
Count_Covered_honor	1
Count_Covered_likely	9
Count_Covered_bay	3
Count_Covered_football	13
Count_Covered_packers	2
Count_Covered_remain	1
Count_Covered_to	9
Count_Covered_need	34
Count_Covered_nutritious	2
Count_Covered_s80	1
Count_Covered_volvo	1
Count_Covered_gates	2
Count_Covered_steve	3
Count_Covered_jobs	3
Count_Covered_1991	1
Count_Covered_goonies	1
Count_Covered_major	4
Count_Covered_shrilanka	1
Count_Covered_baseball	8
Count_Covered_else	4
Count_Covered_met	5
Count_Covered_together	4
Count_Covered_men	16
Count_Covered_salary	2
Count_Covered_service	2
Count_Covered_rest	4
Count_Covered_once	5
Count_Covered_annual	1
Count_Covered_receives	1
Count_Covered_breathe	3
Count_Covered_safest	2
Count_Covered_flying	3
Count_Covered_traveling	4
Count_Covered_robots	1
Count_Covered_mankind	1
Count_Covered_fail	2
Count_Covered_automobile	1
Count_Covered_arkansas	1
Count_Covered_sacramento	3
Count_Covered_die	8
Count_Covered_japanese	5
Count_Covered_tallest	4
Count_Covered_voted	3
Count_Covered_bugs	2
Count_Covered_mile	2
Count_Covered_taste	3
Count_Covered_paint	2
Count_Covered_isn	3
Count_Covered_mammals	4
Count_Covered_poisonous	4
Count_Covered_australian	1
Count_Covered_airplanes	3
Count_Covered_already	2
Count_Covered_available	2
Count_Covered_gain	6
Count_Covered_systems	2
Count_Covered_super	3
Count_Covered_nintendo	2
Count_Covered_balanced	1
Count_Covered_prestigious	1
Count_Covered_universities	3
Count_Covered_millions	1
Count_Covered_lotto	1
Count_Covered_mohammed	2
Count_Covered_pedestal	1
Count_Covered_fan	3
Count_Covered_cristiano	1
Count_Covered_2013	2
Count_Covered_ballon	1
Count_Covered_ronaldo	2
Count_Covered_or	1
Count_Covered_14	4
Count_Covered_promptly	1
Count_Covered_truthfully	1
Count_Covered_religion	3
Count_Covered_prevalent	1
Count_Covered_hinduism	1
Count_Covered_equal	3
Count_Covered_movies	11
Count_Covered_stream	1
Count_Covered_netflix	2
Count_Covered_nitrogen	3
Count_Covered_inhale	1
Count_Covered_exhale	2
Count_Covered_freezing	1
Count_Covered_fahrenheit	2
Count_Covered_bald	1
Count_Covered_shaved	1
Count_Covered_head	4
Count_Covered_vicious	1
Count_Covered_pitbulls	1
Count_Covered_inherently	1
Count_Covered_brains	3
Count_Covered_206	1
Count_Covered_rotates	2
Count_Covered_married	17
Count_Covered_divorced	7
Count_Covered_professors	2
Count_Covered_boring	1
Count_Covered_effect	4
Count_Covered_tornado	5
Count_Covered_headphones	1
Count_Covered_hear	2
Count_Covered_allows	3
Count_Covered_song	1
Count_Covered_easier	1
Count_Covered_layers	1
Count_Covered_flow	1
Count_Covered_gallon	7
Count_Covered_superior	2
Count_Covered_80	2
Count_Covered_parent	2
Count_Covered_home	22
Count_Covered_raised	1
Count_Covered_fine	3
Count_Covered_boat	1
Count_Covered_detoured	1
Count_Covered_triangle	3
Count_Covered_bermuda	3
Count_Covered_middle	5
Count_Covered_relax	2
Count_Covered_bacteria	2
Count_Covered_adult	2
Count_Covered_9	10
Count_Covered_los	3
Count_Covered_angeles	3
Count_Covered_ucla	1
Count_Covered_chances	1
Count_Covered_90	4
Count_Covered_getting	5
Count_Covered_diabetes	2
Count_Covered_carbonated	2
Count_Covered_basic	1
Count_Covered_calculator	1
Count_Covered_numbers	3
Count_Covered_13th	1
Count_Covered_superstition	2
Count_Covered_birthday	5
Count_Covered_luck	4
Count_Covered_case	3
Count_Covered_phone	14
Count_Covered_owl	1
Count_Covered_lovely	2
Count_Covered_ricky	2
Count_Covered_martin	1
Count_Covered_blonde	5
Count_Covered_puppy	1
Count_Covered_twice	4
Count_Covered_stopped	3
Count_Covered_wolves	1
Count_Covered_reintroduced	1
Count_Covered_herds	1
Count_Covered_yellowstone	2
Count_Covered_healthier	1
Count_Covered_elk	2
Count_Covered_escaped	1
Count_Covered_ray	1
Count_Covered_1977	1
Count_Covered_brushy	1
Count_Covered_penitentiary	1
Count_Covered_james	4
Count_Covered_earl	1
Count_Covered_sunny	6
Count_Covered_cool	6
Count_Covered_weather	13
Count_Covered_liquid	2
Count_Covered_crust	1
Count_Covered_mixed	2
Count_Covered_along	4
Count_Covered_guadalupe	1
Count_Covered_feeling	5
Count_Covered_lipstick	1
Count_Covered_mouth	2
Count_Covered_boats	2
Count_Covered_sibling	2
Count_Covered_ended	1
Count_Covered_1945	4
Count_Covered_failed	2
Count_Covered_10th	1
Count_Covered_class	1
Count_Covered_joined	2
Count_Covered_directly	2
Count_Covered_un	2
Count_Covered_pure	5
Count_Covered_rain	3
Count_Covered_lincoln	2
Count_Covered_slave	1
Count_Covered_abraham	2
Count_Covered_owner	5
Count_Covered_pierce	1
Count_Covered_brosnan	1
Count_Covered_bond	1
Count_Covered_coffee	14
Count_Covered_extinct	3
Count_Covered_bison	1
Count_Covered_compared	1
Count_Covered_fastest	2
Count_Covered_cheetah	2
Count_Covered_exist	4
Count_Covered_proven	2
Count_Covered_sunscreen	2
Count_Covered_use	17
Count_Covered_central	2
Count_Covered_accomplish	1
Count_Covered_letter	3
Count_Covered_called	10
Count_Covered_dot	1
Count_Covered_tittle	1
Count_Covered_contagious	1
Count_Covered_heart	5
Count_Covered_rambo	1
Count_Covered_playing	5
Count_Covered_jeff	1
Count_Covered_ceo	3
Count_Covered_bezos	1
Count_Covered_com	2
Count_Covered_melodies	1
Count_Covered_celtic	1
Count_Covered_blend	1
Count_Covered_mysterious	2
Count_Covered_unique	1
Count_Covered_harmonies	1
Count_Covered_possesses	1
Count_Covered_king	7
Count_Covered_iam	1
Count_Covered_say	6
Count_Covered_absolute	1
Count_Covered_driking	1
Count_Covered_shine	1
Count_Covered_makes	14
Count_Covered_coke	3
Count_Covered_injuries	1
Count_Covered_disfiguring	1
Count_Covered_burns	4
Count_Covered_resulting	1
Count_Covered_hospital	4
Count_Covered_bitten	1
Count_Covered_pickle	2
Count_Covered_tartar	1
Count_Covered_sauce	2
Count_Covered_mayo	1
Count_Covered_relish	1
Count_Covered_mount	1
Count_Covered_everest	2
Count_Covered_peak	2
Count_Covered_alabama	4
Count_Covered_lenient	1
Count_Covered_immigration	1
Count_Covered_near	6
Count_Covered_pluto	1
Count_Covered_obtained	1
Count_Covered_beans	2
Count_Covered_security	2
Count_Covered_focused	1
Count_Covered_employees	3
Count_Covered_working	13
Count_Covered_cameras	2
Count_Covered_stressful	1
Count_Covered_berlin	1
Count_Covered_city	22
Count_Covered_germany	10
Count_Covered_face	4
Count_Covered_visible	3
Count_Covered_china	14
Count_Covered_not	6
Count_Covered_chinese	5
Count_Covered_initiated	1
Count_Covered_plan	4
Count_Covered_confirmed	2
Count_Covered_wall	6
Count_Covered_lose	13
Count_Covered_having	4
Count_Covered_cavity	1
Count_Covered_leicester	1
Count_Covered_majority	1
Count_Covered_break	5
Count_Covered_vast	1
Count_Covered_texas	6
Count_Covered_licensed	1
Count_Covered_dental	2
Count_Covered_hygienist	1
Count_Covered_accomplishment	2
Count_Covered_spiders	8
Count_Covered_stop	6
Count_Covered_lights	2
Count_Covered_stomachs	1
Count_Covered_46	1
Count_Covered_chromosomes	1
Count_Covered_threw	1
Count_Covered_woke	3
Count_Covered_choking	1
Count_Covered_carpet	2
Count_Covered_bullocks	1
Count_Covered_corn	2
Count_Covered_field	3
Count_Covered_flakes	1
Count_Covered_thier	1
Count_Covered_secrets	1
Count_Covered_secretive	1
Count_Covered_secede	1
Count_Covered_governments	2
Count_Covered_cover	1
Count_Covered_chemtrails	1
Count_Covered_occurring	1
Count_Covered_terrestial	1
Count_Covered_uses	1
Count_Covered_extra	4
Count_Covered_health	10
Count_Covered_sweets	1
Count_Covered_hobby	2
Count_Covered_chess	2
Count_Covered_checkers	1
Count_Covered_noon	2
Count_Covered_cause	8
Count_Covered_pressure	2
Count_Covered_migraines	1
Count_Covered_changes	4
Count_Covered_staying	3
Count_Covered_teenager	2
Count_Covered_as	4
Count_Covered_liberal	1
Count_Covered_leather	3
Count_Covered_slacks	1
Count_Covered_cobra	2
Count_Covered_skin	8
Count_Covered_months	9
Count_Covered_fourteen	1
Count_Covered_source	3
Count_Covered_photos	2
Count_Covered_digital	1
Count_Covered_transmit	1
Count_Covered_spies	2
Count_Covered_secret	3
Count_Covered_dallas	1
Count_Covered_november	1
Count_Covered_f	3
Count_Covered_1963	1
Count_Covered_assassinated	3
Count_Covered_crazy	1
Count_Covered_birdfeeder	1
Count_Covered_forward	5
Count_Covered_looking	5
Count_Covered_sister	10
Count_Covered_meal	1
Count_Covered_expected	2
Count_Covered_skipped	2
Count_Covered_harvey	2
Count_Covered_levin	1
Count_Covered_tmz	1
Count_Covered_firm	1
Count_Covered_bored	2
Count_Covered_investment	2
Count_Covered_hits	2
Count_Covered_banking	2
Count_Covered_tourist	1
Count_Covered_destination	3
Count_Covered_colleagues	1
Count_Covered_close	4
Count_Covered_remained	1
Count_Covered_sprite	1
Count_Covered_potter	6
Count_Covered_adaption	1
Count_Covered_harry	6
Count_Covered_continents	6
Count_Covered_age	14
Count_Covered_root	1
Count_Covered_canal	2
Count_Covered_grandma	2
Count_Covered_biggest	8
Count_Covered_speak	14
Count_Covered_wives	3
Count_Covered_cheat	4
Count_Covered_florida	12
Count_Covered_chennai	3
Count_Covered_paying	3
Count_Covered_horrible	2
Count_Covered_28	3
Count_Covered_capacity	1
Count_Covered_memory	1
Count_Covered_forget	1
Count_Covered_remember	2
Count_Covered_card	4
Count_Covered_sane	1
Count_Covered_nancy	1
Count_Covered_pelosi	1
Count_Covered_individual	1
Count_Covered_rational	1
Count_Covered_mom	8
Count_Covered_sick	5
Count_Covered_difficult	5
Count_Covered_thinking	1
Count_Covered_truths	1
Count_Covered_felines	1
Count_Covered_legged	1
Count_Covered_whistle	2
Count_Covered_living	22
Count_Covered_nietzsche	1
Count_Covered_cult	1
Count_Covered_leader	2
Count_Covered_warning	1
Count_Covered_tired	3
Count_Covered_adorable	2
Count_Covered_very	1
Count_Covered_smelled	1
Count_Covered_soft	3
Count_Covered_cute	2
Count_Covered_totally	2
Count_Covered_miami	4
Count_Covered_pizza	7
Count_Covered_sparked	1
Count_Covered_anchovies	1
Count_Covered_interest	3
Count_Covered_volkswagen	1
Count_Covered_article	1
Count_Covered_wheels	4
Count_Covered_bike	4
Count_Covered_lee	2
Count_Covered_placed	2
Count_Covered_oswald	1
Count_Covered_cia	1
Count_Covered_line	4
Count_Covered_members	6
Count_Covered_duty	2
Count_Covered_west	5
Count_Covered_worth	4
Count_Covered_michigan	3
Count_Covered_unpredictable	3
Count_Covered_owe	1
Count_Covered_taxes	6
Count_Covered_added	1
Count_Covered_glasses	8
Count_Covered_future	7
Count_Covered_kinds	1
Count_Covered_also	9
Count_Covered_design	1
Count_Covered_shops	3
Count_Covered_automobiles	2
Count_Covered_fell	2
Count_Covered_lad	1
Count_Covered_18	3
Count_Covered_stand	4
Count_Covered_catch	1
Count_Covered_freezer	2
Count_Covered_tastes	2
Count_Covered_pregnant	7
Count_Covered_upstate	1
Count_Covered_worn	1
Count_Covered_sounded	1
Count_Covered_false	3
Count_Covered_rather	6
Count_Covered_come	6
Count_Covered_tool	3
Count_Covered_enhance	1
Count_Covered_language	5
Count_Covered_barrack	5
Count_Covered_surrounding	2
Count_Covered_directtv	1
Count_Covered_provider	2
Count_Covered_history	2
Count_Covered_abuse	1
Count_Covered_increased	3
Count_Covered_becoming	2
Count_Covered_democrat	2
Count_Covered_pants	6
Count_Covered_strong	1
Count_Covered_political	3
Count_Covered_convictions	1
Count_Covered_purple	6
Count_Covered_rainwater	2
Count_Covered_gold	3
Count_Covered_languages	2
Count_Covered_foreign	1
Count_Covered_wheel	1
Count_Covered_motorcycle	1
Count_Covered_market	7
Count_Covered_vista	1
Count_Covered_porch	2
Count_Covered_voyager	1
Count_Covered_object	1
Count_Covered_built	2
Count_Covered_farthest	1
Count_Covered_lunar	1
Count_Covered_stayed	1
Count_Covered_eclipse	1
Count_Covered_model	1
Count_Covered_ontario	1
Count_Covered_lakes	4
Count_Covered_helmet	2
Count_Covered_biker	1
Count_Covered_adjusting	1
Count_Covered_accident	4
Count_Covered_driving	9
Count_Covered_bone	3
Count_Covered_feeder	1
Count_Covered_houston	2
Count_Covered_include	5
Count_Covered_diet	5
Count_Covered_beds	1
Count_Covered_bungalow	1
Count_Covered_romo	1
Count_Covered_spelling	1
Count_Covered_bee	1
Count_Covered_maine	1
Count_Covered_summertime	2
Count_Covered_beating	1
Count_Covered_brazil	7
Count_Covered_final	1
Count_Covered_liberty	2
Count_Covered_given	4
Count_Covered_statue	2
Count_Covered_shepard	1
Count_Covered_shape	3
Count_Covered_square	3
Count_Covered_watsapp	1
Count_Covered_19	6
Count_Covered_billion	4
Count_Covered_acquired	3
Count_Covered_2016	1
Count_Covered_announced	1
Count_Covered_clooney	1
Count_Covered_hate	15
Count_Covered_peaches	1
Count_Covered_29	4
Count_Covered_horns	2
Count_Covered_quiet	1
Count_Covered_deadly	1
Count_Covered_counselor	1
Count_Covered_employed	3
Count_Covered_singer	4
Count_Covered_faith	3
Count_Covered_hill	2
Count_Covered_stone	3
Count_Covered_daddy	1
Count_Covered_drinker	1
Count_Covered_anger	1
Count_Covered_pigs	2
Count_Covered_take	21
Count_Covered_vacation	8
Count_Covered_cottage	2
Count_Covered_flat	2
Count_Covered_bowling	1
Count_Covered_go	29
Count_Covered_arms	1
Count_Covered_naughty	1
Count_Covered_snagging	1
Count_Covered_devise	1
Count_Covered_cane	2
Count_Covered_chores	1
Count_Covered_cleaning	1
Count_Covered_etc	2
Count_Covered_gym	1
Count_Covered_protein	2
Count_Covered_shakes	1
Count_Covered_islamabad	1
Count_Covered_pakistan	5
Count_Covered_takes	8
Count_Covered_transport	1
Count_Covered_recommends	1
Count_Covered_utilize	1
Count_Covered_epa	1
Count_Covered_fertilizer	1
Count_Covered_lawn	1
Count_Covered_gallons	3
Count_Covered_motor	3
Count_Covered_nagpur	1
Count_Covered_harsh	1
Count_Covered_celsius	3
Count_Covered_reaching	1
Count_Covered_45	2
Count_Covered_temperatures	1
Count_Covered_babies	6
Count_Covered_depression	3
Count_Covered_postpartum	1
Count_Covered_restaurant	3
Count_Covered_pays	1
Count_Covered_jellyfish	2
Count_Covered_effects	1
Count_Covered_climatic	1
Count_Covered_causing	3
Count_Covered_trading	1
Count_Covered_insider	1
Count_Covered_associates	3
Count_Covered_1994	2
Count_Covered_dc	1
Count_Covered_valley	1
Count_Covered_pennies	1
Count_Covered_dollar	6
Count_Covered_flop	1
Count_Covered_sheds	2
Count_Covered_vegetarians	1
Count_Covered_ve	7
Count_Covered_primarily	1
Count_Covered_composed	4
Count_Covered_seafood	1
Count_Covered_nba	2
Count_Covered_phil	1
Count_Covered_coach	1
Count_Covered_championships	2
Count_Covered_looked	1
Count_Covered_thought	3
Count_Covered_corpse	1
Count_Covered_mayor	3
Count_Covered_whole	4
Count_Covered_warren	1
Count_Covered_mi	1
Count_Covered_labs	1
Count_Covered_suns	1
Count_Covered_rained	5
Count_Covered_viruses	2
Count_Covered_fresno	2
Count_Covered_shines	1
Count_Covered_group	3
Count_Covered_amish	1
Count_Covered_society	2
Count_Covered_ohio	2
Count_Covered_buckwheat	1
Count_Covered_bakery	1
Count_Covered_cookies	3
Count_Covered_husbands	1
Count_Covered_fabric	1
Count_Covered_needles	1
Count_Covered_sewing	1
Count_Covered_stitch	1
Count_Covered_calories	6
Count_Covered_celery	2
Count_Covered_discovered	3
Count_Covered_phoenicians	1
Count_Covered_sing	4
Count_Covered_tirupur	1
Count_Covered_fourth	2
Count_Covered_serves	2
Count_Covered_30	5
Count_Covered_am	2
Count_Covered_commercials	1
Count_Covered_messages	1
Count_Covered_subliminal	1
Count_Covered_glittering	1
Count_Covered_needed	1
Count_Covered_successful	5
Count_Covered_interests	2
Count_Covered_complying	1
Count_Covered_skills	3
Count_Covered_chewing	1
Count_Covered_bubblegum	1
Count_Covered_tooth	1
Count_Covered_decay	1
Count_Covered_guarantees	3
Count_Covered_crashed	2
Count_Covered_hindenburg	1
Count_Covered_happens	2
Count_Covered_fold	1
Count_Covered_half	3
Count_Covered_birthdays	1
Count_Covered_cake	3
Count_Covered_candles	1
Count_Covered_celebrate	2
Count_Covered_underpants	1
Count_Covered_farts	1
Count_Covered_end	9
Count_Covered_skid	1
Count_Covered_fifty	4
Count_Covered_lion	1
Count_Covered_36	3
Count_Covered_penguins	1
Count_Covered_proposing	2
Count_Covered_offer	5
Count_Covered_pebble	1
Count_Covered_penguin	1
Count_Covered_acted	1
Count_Covered_younger	8
Count_Covered_containing	1
Count_Covered_caffein	1
Count_Covered_trusted	4
Count_Covered_diaz	1
Count_Covered_regards	2
Count_Covered_cameron	2
Count_Covered_freind	1
Count_Covered_shadows	1
Count_Covered_plus	1
Count_Covered_equals	1
Count_Covered_arabic	2
Count_Covered_fluent	5
Count_Covered_laying	1
Count_Covered_robbing	1
Count_Covered_banks	3
Count_Covered_encounters	1
Count_Covered_leads	2
Count_Covered_enforcement	1
Count_Covered_helping	2
Count_Covered_remove	1
Count_Covered_stress	1
Count_Covered_vinith	1
Count_Covered_reuben	1
Count_Covered_j	5
Count_Covered_frontline	1
Count_Covered_pbs	1
Count_Covered_capita	1
Count_Covered_mexicans	1
Count_Covered_border	3
Count_Covered_ram	1
Count_Covered_changed	3
Count_Covered_disc	1
Count_Covered_oxygen	4
Count_Covered_basket	1
Count_Covered_dirty	1
Count_Covered_psychologist	1
Count_Covered_agrees	1
Count_Covered_perceptive	1
Count_Covered_freud	1
Count_Covered_brocolli	1
Count_Covered_kept	2
Count_Covered_virginia	2
Count_Covered_tech	2
Count_Covered_goes	8
Count_Covered_cheerios	1
Count_Covered_donkey	1
Count_Covered_wwii	3
Count_Covered_wishes	1
Count_Covered_germans	1
Count_Covered_bears	4
Count_Covered_polar	3
Count_Covered_persian	2
Count_Covered_purebred	1
Count_Covered_bake	1
Count_Covered_stephen	4
Count_Covered_fry	1
Count_Covered_beat	3
Count_Covered_cricketers	2
Count_Covered_cry	1
Count_Covered_umpire	2
Count_Covered_batsman	2
Count_Covered_struck	2
Count_Covered_lightning	3
Count_Covered_coca	1
Count_Covered_cola	2
Count_Covered_trained	2
Count_Covered_bites	2
Count_Covered_famous	7
Count_Covered_monet	2
Count_Covered_claude	1
Count_Covered_saxophonist	1
Count_Covered_involve	1
Count_Covered_emirates	1
Count_Covered_expo2020	1
Count_Covered_dubai	2
Count_Covered_held	3
Count_Covered_1776	3
Count_Covered_independence	6
Count_Covered_mammal	2
Count_Covered_wish	7
Count_Covered_more	5
Count_Covered_athletic	1
Count_Covered_endurance	1
Count_Covered_altitude	1
Count_Covered_point	5
Count_Covered_boiling	1
Count_Covered_attend	4
Count_Covered_business	3
Count_Covered_wharton	1
Count_Covered_acting	1
Count_Covered_quit	1
Count_Covered_loose	1
Count_Covered_furry	1
Count_Covered_warmer	1
Count_Covered_jackets	1
Count_Covered_experience	6
Count_Covered_iowa	1
Count_Covered_hawaii	6
Count_Covered_april	5
